mapped_pincode,mapped_city_db,mapped_state_db,mapped_city_tat,Latitude,Longitude
700099,Kolkata,WB,Kolkata,22.496489,88.400553
736172,Mathabhanga,WB,Mathabhanga,26.331539,89.211604
387220,Anand,GJ,Anand,22.580465,72.746856
230124,Patti-UP,UP,Patti-UP,25.936739,82.301868
124104,Jhajjar,HR,Jhajjar,28.620355,76.716257
824124,Aurangabad-BR,BR,Aurangabad-BR,24.889482,84.372903
782475,Golaghat,AS,Golaghat,26.331767,93.882066
783339,Dhubri,AS,Dhubri,26.128474,90.025189
758041,Champua,OR,Champua,22.066225,85.655659
797002,Kohima,NL,Kohima,25.65671,94.096432
222135,Mungra Badshahpur,UP,Mungra Badshahpur,25.687716,82.410591
641030,Coimbatore,TN,Coimbatore,11.043198,76.947978
244104,Moradabad,UP,Moradabad,28.820533,78.882637
146102,Hoshiarpur,PB,Hoshiarpur,31.445496,75.990373
722110,Sonamukhi,WB,Sonamukhi,23.306036,87.413305
387420,Nadiad,GJ,Nadiad,22.807536,72.769642
242301,Tilhar,UP,Tilhar,28.027051,79.666557
440023,Nagpur,MH,Nagpur,21.153251,78.997495
686671,Muvattupuzha,KL,Muvattupuzha,10.003672,76.706245
635307,Uthangarai,TN,Uthangarai,12.252347,78.60976
626526,Theni,TN,Theni,9.783428,77.345846
174304,Bangana,HP,Bangana,31.545427,76.48953
415413,Islampur,MH,Islampur,17.089761,74.328515
132104,Panipat,HR,Panipat,29.37112,77.018584
461116,Hoshangabad,MP,Hoshangabad,22.594209,77.63841
534452,Dwaraka Tirumala,AP,Dwaraka Tirumala,16.952948,81.255314
533341,Mandapeta,AP,Mandapeta,16.929207,81.926189
690561,Kayamkulam,KL,Kayamkulam,9.135434,76.619057
713379,Rupnarayanpur,WB,Rupnarayanpur,23.811938,86.886368
581193,Haveri,KA,Haveri,15.056914,75.131336
673017,Kozhikode,KL,Kozhikode,11.271141,75.825625
344028,Balotra,RJ,Balotra,25.847715,72.241642
721457,Dantan,WB,Dantan,21.811163,87.293429
415722,Khed,MH,Khed,17.609338,73.481491
814149,Madhupur,JH,Madhupur,24.238517,86.838829
631701,Cheyyar,TN,Cheyyar,12.713925,79.665439
743510,Kolkata,WB,Kolkata,22.353613,88.276825
629175,Thuckalay,TN,Thuckalay,8.243285,77.318274
392011,Bharuch,GJ,Bharuch,21.713833,73.027718
242127,JalalabadUP,UP,JalalabadUP,27.701202,79.446974
627601,Ambasamudram,TN,Ambasamudram,8.744031,77.523728
752017,Nirakarpur,OR,Nirakarpur,19.991429,85.571311
685588,Thodupuzha,KL,Thodupuzha,9.896882,76.741036
274208,Barhalganj,UP,Barhalganj,26.460935,83.534431
743744,Basirhat,WB,Basirhat,22.69195,88.758053
126114,Jind,HR,Jind,29.242006,76.340607
753011,Cuttack,OR,Cuttack,20.436178,85.886868
622105,Thanjavur,TN,Thanjavur,10.468567,79.125846
228411,Lal Gopalganj,UP,Lal Gopalganj,25.63581,81.625075
683572,Aluva,KL,Aluva,10.196418,76.388858
854327,Purnia,BR,Purnia,25.955807,87.532969
759027,Dhenkanal,OR,Dhenkanal,20.599487,85.645123
522660,Vinukonda,AP,Vinukonda,15.923013,79.740349
444702,Dharni,MH,Dharni,21.553025,76.891203
845402,Motihari,BR,Motihari,26.642093,84.905344
628618,Eral,TN,Eral,8.573644,78.014912
829107,Phusro,JH,Phusro,23.792491,85.883671
305630,Beawar,RJ,Beawar,26.29843,74.735433
416123,Kolhapur,MH,Kolhapur,16.69849,74.229453
303118,Jaipur,RJ,Jaipur,26.779757,75.449642
271904,Colonejganj,UP,Colonejganj,27.164724,81.541205
627105,Vallioor,TN,Vallioor,8.277386,77.567953
522415,Dachepalle,AP,Dachepalle,16.55638,79.637063
503185,Bodhan,TS,Bodhan,18.654419,77.892003
360004,Rajkot,GJ,Rajkot,22.262778,70.792054
691547,Kottarakkara,KL,Kottarakkara,9.010223,76.79993
209727,Kannauj,UP,Kannauj,27.027852,79.926736
203399,Dibai,UP,Dibai,28.203031,78.256147
443405,Nandura,MH,Nandura,20.837256,76.459212
625707,Virudhunagar,TN,Virudhunagar,9.647444,77.950876
587204,Bagalkot,KA,Bagalkot,16.206642,75.4987
226016,Lucknow,UP,Lucknow,26.877144,80.982283
629165,Marthandam,TN,Marthandam,8.306544,77.222182
842007,Muzaffarpur,BR,Muzaffarpur,26.126216,85.393524
343044,Sanchore,RJ,Sanchore,24.755611,71.777064
304501,Malpura,RJ,Malpura,26.311475,75.448322
590016,Belgaum,KA,Belgaum,15.875547,74.53096
246127,Kotdwara,UK,Kotdwara,29.805483,78.607698
136042,Kaithal,HR,Kaithal,29.771448,76.563352
673581,Vaduvanchal,KL,Vaduvanchal,11.556584,76.223707
843301,Sitamarhi,BR,Sitamarhi,26.577007,85.512892
272207,Naugarh,UP,Naugarh,27.27953,83.085114
171012,Shimla,HP,Shimla,31.108395,77.213379
421002,Greater Thane,MH,Greater Thane,19.235148,73.164682
508214,Suryapet,TS,Suryapet,17.149078,79.624254
192304,Pulwama,JK,Pulwama,33.947182,74.928081
391774,Vadodara,GJ,Vadodara,22.715933,73.292833
515501,Mudigubba,AP,Mudigubba,14.348604,77.998433
560042,Bangalore,KA,Bangalore,12.983067,77.612766
843352,Sitamarhi,BR,Sitamarhi,26.593503,85.495062
281301,Mathura,UP,Mathura,27.407967,77.822913
520016,Vijayawada,AP,Vijayawada,16.552975,80.65414
844119,Lalganj-BH,BR,Lalganj-BH,25.814569,85.183848
700105,Kolkata,WB,Kolkata,22.540884,88.413415
796571,Hnahthial,MZ,Hnahthial,22.968533,92.925623
628207,Eral,TN,Eral,8.616484,78.030965
500071,Hyderabad,TS,Hyderabad,17.434829,78.403497
303806,Chomu,RJ,Chomu,27.201762,75.812663
788003,Silchar,AS,Silchar,24.828805,92.789117
494335,Kanker,CG,Kanker,20.281301,81.651463
673317,Kozhikode,KL,Kozhikode,11.3662,75.760485
626128,Sivakasi,TN,Sivakasi,9.376796,77.796709
177206,Amb,HP,Amb,31.63422,76.087493
761009,Chikiti,OR,Chikiti,19.16981,84.719771
415539,Karad,MH,Karad,17.25741,74.176646
413224,Solapur,MH,Solapur,17.62376,75.93191
524239,Kavali,AP,Kavali,14.97904,79.708512
229308,Bacchawaran,UP,Bacchawaran,26.543212,81.247248
457990,Alirajpur,MP,Alirajpur,22.415714,74.569018
285211,Pukhrayan,UP,Pukhrayan,26.225199,79.839095
191204,Srinagar,JK,Srinagar,33.956105,74.848897
303303,Dausa,RJ,Dausa,26.896748,76.334614
384435,Mehsana,GJ,Mehsana,23.496123,72.375127
690554,Haripad,KL,Haripad,9.28931,76.444706
180019,Jammu,JK,Jammu,32.763908,74.898783
517257,Punganur,AP,Punganur,13.433292,78.690561
415615,Ganpatipule,MH,Ganpatipule,17.148739,73.272148
452013,Indore,MP,Indore,22.669493,75.813821
521148,Gudivada,AP,Gudivada,16.400487,80.946271
464111,Berasia,MP,Berasia,23.814909,77.495549
425516,Raver,MH,Raver,21.245852,76.036369
688011,Alappuzha,KL,Alappuzha,9.493363,76.345899
762019,Phulbani,OR,Phulbani,20.317148,84.294499
175047,Thunag,HP,Thunag,31.559993,77.169782
737139,Ravangla,SK,Ravangla,27.306847,88.364179
458226,Ratangarh-MP,MP,Ratangarh-MP,24.811849,75.108734
509002,Mahabubnagar,TS,Mahabubnagar,16.752391,78.002491
689663,Pathanamthitta,KL,Pathanamthitta,9.259685,76.815432
721606,Haldia,WB,Haldia,22.05415,88.106321
798621,Mon,NL,Mon,26.725653,95.028923
506004,Warangal,TS,Warangal,17.988123,79.530365
580004,Dharwad,KA,Dharwad,15.441168,75.016881
393155,Rajpipla,GJ,Rajpipla,21.864593,73.63519
517423,Kuppam,AP,Kuppam,12.872164,78.406118
764056,Nabarangapur,OR,Nabarangapur,19.049709,82.553741
799011,Agartala,TR,Agartala,23.853113,91.278882
782470,Golaghat,AS,Golaghat,26.207,93.808048
521424,Gudivada,AP,Gudivada,16.435143,80.995471
312605,Pratapgarh-RJ,RJ,Pratapgarh-RJ,24.032723,74.780759
691555,Adoor,KL,Adoor,9.189213,76.773788
784151,Sivasagar,AS,Sivasagar,26.984313,94.624446
500081,Hyderabad,TS,Hyderabad,17.445405,78.385656
678004,Palakkad,KL,Palakkad,10.759357,76.639861
629164,Thuckalay,TN,Thuckalay,8.293605,77.319531
125011,Hisar,HR,Hisar,29.152993,75.714241
152130,Abohar,PB,Abohar,30.144458,74.195588
670582,Alakode,KL,Alakode,12.164606,75.461612
523185,Addanki,AP,Addanki,15.812466,79.969551
532410,Srikakulam,AP,Srikakulam,18.278598,83.8198
583214,Hoovina Hadagali,KA,Hoovina Hadagali,15.120514,76.021794
621110,Chinnasalem,TN,Chinnasalem,11.411723,78.712822
585220,Shorapur,KA,Shorapur,16.529883,76.7691
600020,Chennai,TN,Chennai,13.003284,80.256907
851122,Barauni,BR,Barauni,25.442144,86.072524
523111,Kanigiri,AP,Kanigiri,15.410173,79.49885
590005,Belgaum,KA,Belgaum,15.82998,74.522148
723162,Para,WB,Para,23.510928,86.514843
847233,Benipur,BR,Benipur,26.125415,86.111548
466001,Sehore,MP,Sehore,23.206675,77.097444
335524,Rawatsar,RJ,Rawatsar,29.261182,74.406108
342013,Jodhpur,RJ,Jodhpur,26.204672,73.003272
143601,Amritsar,PB,Amritsar,31.759785,74.955594
190019,Srinagar,JK,Srinagar,34.017907,74.809873
515211,Hindupur,AP,Hindupur,13.724416,77.498326
143022,Amritsar,PB,Amritsar,31.555606,74.886176
143527,Sri Hargobindpur,PB,Sri Hargobindpur,31.764507,75.451963
683594,North Paravur,KL,North Paravur,10.17268,76.262406
387305,Kapadvanj,GJ,Kapadvanj,22.809953,73.047572
450112,Mundi,MP,Mundi,22.063998,76.494928
788738,Ramkrishna Nagar,AS,Ramkrishna Nagar,24.575939,92.463863
442918,Gondpipri,MH,Gondpipri,19.876022,79.634672
700049,Kolkata,WB,Kolkata,22.661185,88.411294
700005,Kolkata,WB,Kolkata,22.596676,88.362643
212405,Phulpur,UP,Phulpur,25.568098,82.170333
211003,Allahabad,UP,Allahabad,25.432566,81.83867
500012,Hyderabad,TS,Hyderabad,17.376102,78.472897
691307,Ayoor,KL,Ayoor,8.994614,76.997461
752035,Balugaon,OR,Balugaon,19.748627,85.206839
172102,Jeori,HP,Jeori,31.526261,77.778587
700136,Kolkata,WB,Kolkata,22.625342,88.441931
768150,Sambalpur,OR,Sambalpur,21.480249,83.977227
160011,Mohali,PB,Mohali,30.753619,76.773698
781122,Chhaygaon,AS,Chhaygaon,26.102266,91.507541
624614,Oddanchatram,TN,Oddanchatram,10.468326,77.65114
811313,Jamui,BR,Jamui,24.952881,86.281885
333030,Pilani,RJ,Pilani,28.346896,75.696656
533343,Bikkavolu,AP,Bikkavolu,16.96098,82.048237
136027,Kaithal,HR,Kaithal,29.804538,76.393379
144221,Dasuya,PB,Dasuya,31.974607,75.74913
757104,Udala,OR,Udala,21.718084,86.592813
202004,Aligarh,UP,Aligarh,27.894679,78.085439
530001,Visakhapatnam,AP,Visakhapatnam,17.702572,83.296449
148004,Sangrur,PB,Sangrur,30.237498,75.838178
491336,Kawardha,CG,Kawardha,21.983608,81.386585
999953,Indore,MP,Indore,22.733868,75.882454
686695,Perumbavoor,KL,Perumbavoor,10.106774,76.471729
700043,Kolkata,WB,Kolkata,22.537342,88.307368
582206,Kerur,KA,Kerur,16.014205,75.546127
713160,Dubrajpur,WB,Dubrajpur,23.647242,88.131589
412110,UrliKanchan,MH,UrliKanchan,18.4911,74.088769
462014,Bhopal,MP,Bhopal,23.258586,77.403571
465113,Polay Kalan,MP,Polay Kalan,23.21742,76.542896
628206,Tiruchendur,TN,Tiruchendur,8.466567,78.100011
572130,Kunigal,KA,Kunigal,13.026712,77.027131
334302,Kolayat,RJ,Kolayat,27.838718,72.960855
342902,Gotan,RJ,Gotan,26.648765,73.74035
209025,Kanpur,UP,Kanpur,26.439597,80.295226
328024,Dholpur,RJ,Dholpur,26.823274,77.917828
631501,Kanchipuram,TN,Kanchipuram,12.823526,79.708359
410405,Lonavala,MH,Lonavala,18.761316,73.480363
184201,Pathankot,PB,Pathankot,32.514348,75.763301
606802,Polur,TN,Polur,12.392923,79.097569
341024,Nagaur,RJ,Nagaur,26.983898,73.967403
384440,Kadi,GJ,Kadi,23.293507,72.349323
586105,Bijapur,KA,Bijapur,16.83045,75.705426
307022,Pindwara,RJ,Pindwara,24.796011,73.05698
765002,Raygada,OR,Raygada,19.166431,83.41164
781319,Kalgachia,AS,Kalgachia,26.359826,90.869701
524342,Nellore,AP,Nellore,14.411053,79.571857
602109,Sriperumbudur,TN,Sriperumbudur,12.955879,79.946256
680319,Thrissur,KL,Thrissur,10.402925,76.330928
515303,Madakasira,AP,Madakasira,13.950685,77.321954
829111,Phusro,JH,Phusro,23.801085,85.824295
327031,Banswara,RJ,Banswara,23.555192,74.431507
581402,Sirsi,KA,Sirsi,14.616201,74.832539
242306,Shahjahanpur,UP,Shahjahanpur,27.85142,79.954211
766017,Junagarh-OR,OR,Junagarh-OR,19.736316,82.807745
241125,Shahabad,UP,Shahabad,27.61041,79.997362
688502,Alappuzha,KL,Alappuzha,9.441942,76.426921
638460,Avinashi,TN,Avinashi,11.314918,77.290786
127043,Siwani,HR,Siwani,28.913863,75.610545
531085,Narsipatnam,AP,Narsipatnam,17.582379,82.668017
534001,Eluru,AP,Eluru,16.706008,81.103758
754113,Balikuda,OR,Balikuda,20.069875,86.221557
813112,Bhagalpur,BR,Bhagalpur,25.233868,86.96584
628716,Kovilpatti,TN,Kovilpatti,9.13863,77.821394
362250,Keshod,GJ,Keshod,21.030092,70.23624
609204,Mayiladuthurai,TN,Mayiladuthurai,11.174633,79.577212
793016,Shillong,ML,Shillong,25.634897,91.892725
483770,Barhi,MP,Barhi,23.904183,80.812463
323305,Rawatbhata,RJ,Rawatbhata,24.935254,75.589174
323026,Bundi,RJ,Bundi,25.423123,75.653982
301420,Bhiwadi,RJ,Bhiwadi,28.197788,76.838525
781351,Nalbari,AS,Nalbari,26.395346,91.482611
362258,Veraval,GJ,Veraval,20.920456,70.360794
495671,Champa,CG,Champa,22.034395,82.649199
363330,Halvad,GJ,Halvad,23.004106,71.186544
842010,Muzaffarpur,BR,Muzaffarpur,26.126663,85.395985
636106,Salem,TN,Salem,11.663618,78.281795
392180,Jambusar,GJ,Jambusar,22.171168,72.745193
232102,Chandauli,UP,Chandauli,25.172491,83.183479
635101,Krishnagiri,TN,Krishnagiri,12.462678,78.211532
534326,Penugonda,AP,Penugonda,16.672053,81.811238
813102,Banka,BR,Banka,24.881697,86.923743
812001,Bhagalpur,BR,Bhagalpur,25.252706,86.988967
173204,Dharampur,HP,Dharampur,30.899885,76.961437
450052,Khandwa,MP,Khandwa,21.82152,76.342575
110034,Delhi,DL,Delhi,28.70009,77.144371
261401,Mishrikh,UP,Mishrikh,27.433018,80.531332
144026,Jalandhar,PB,Jalandhar,31.272979,75.528023
531077,Paderu,AP,Paderu,18.14992,82.696045
603305,Chengalpattu,TN,Chengalpattu,12.463986,80.100031
733142,Gangarampur,WB,Gangarampur,25.366534,88.517994
732125,Chanchal,WB,Chanchal,25.419014,87.877443
623522,Ramanathapuram,TN,Ramanathapuram,9.368666,78.947971
523212,Addanki,AP,Addanki,15.822303,79.97202
673523,Vadakara,KL,Vadakara,11.528911,75.658732
630313,Karaikudi,TN,Karaikudi,10.010923,78.585679
571236,Shanivarasanthe,KA,Shanivarasanthe,12.727921,75.889555
518005,Kurnool,AP,Kurnool,15.834759,78.023095
475675,Datia,MP,Datia,25.911323,78.566074
441204,Umred,MH,Umred,20.879695,79.288815
332029,Sujangarh,RJ,Sujangarh,27.655513,74.69421
321403,Rupbas,RJ,Rupbas,26.972531,77.521107
313333,Kumbhalgarh,RJ,Kumbhalgarh,25.252574,73.697042
413504,Bhoom,MH,Bhoom,18.460166,75.661004
637409,Namakkal,TN,Namakkal,11.282743,78.233474
380010,Ahmedabad,GJ,Ahmedabad,23.024392,72.53258
574159,Ullal,KA,Ullal,12.819917,74.853123
782127,Morigaon,AS,Morigaon,26.420032,92.34311
751026,Bhubaneshwar,OR,Bhubaneshwar,20.253668,85.833256
481778,Dindori,MP,Dindori,22.944058,81.077525
248125,Herbertpur,UK,Herbertpur,30.450989,77.748975
245412,Siyana,UP,Siyana,28.626828,78.062753
326502,Bhawani Mandi,RJ,Bhawani Mandi,24.412527,75.839244
441904,Bhandara,MH,Bhandara,21.165364,79.65441
284202,Chirgaon,UP,Chirgaon,25.616817,79.17973
629202,Thuckalay,TN,Thuckalay,8.127677,77.337928
752023,Tangi,OR,Tangi,19.928744,85.399009
573213,Hassan,KA,Hassan,12.977337,75.988446
673006,Kozhikode,KL,Kozhikode,11.270666,75.781104
854105,Katihar,BR,Katihar,25.536715,87.570433
343039,Bhinmal,RJ,Bhinmal,24.780165,72.285404
621002,Thuraiyur,TN,Thuraiyur,11.196983,78.646556
388335,Anand,GJ,Anand,22.599747,73.044944
382430,Ahmedabad,GJ,Ahmedabad,23.024973,72.714531
700022,Kolkata,WB,Kolkata,22.547068,88.327262
383001,Himmatnagar,GJ,Himmatnagar,23.59547,72.963392
731246,Rampurhat,WB,Rampurhat,24.177053,87.791099
382321,Gandhinagar,GJ,Gandhinagar,23.309701,72.775829
500051,Hyderabad,TS,Hyderabad,17.46221,78.589693
623802,Ramanathapuram,TN,Ramanathapuram,9.273431,79.101054
577550,Kadur,KA,Kadur,13.669555,76.039927
611001,Nagapattinam,TN,Nagapattinam,10.768585,79.845879
382255,Botad,GJ,Botad,22.29772,71.835534
151209,Kotkapura,PB,Kotkapura,30.608155,74.799819
735303,Mathabhanga,WB,Mathabhanga,26.37,89.105005
712124,Hooghly,WB,Hooghly,22.825801,88.342746
271832,Bhinga,UP,Bhinga,27.702037,81.934034
577538,Challakere,KA,Challakere,14.258532,76.882309
306603,Khinwara,RJ,Khinwara,25.491322,73.601175
184210,Billawar,JK,Billawar,32.634609,75.447229
505498,Huzurabad,TS,Huzurabad,18.203062,79.3974
585437,Basavakalyan,KA,Basavakalyan,17.729293,76.937175
500027,Hyderabad,TS,Hyderabad,17.390023,78.492476
431213,Jalna,MH,Jalna,19.836625,75.886084
673632,Kozhikode,KL,Kozhikode,11.196109,75.856289
799001,Agartala,TR,Agartala,23.832134,91.284261
735215,Jaigaon,WB,Jaigaon,26.734978,89.363879
503002,Nizamabad,TS,Nizamabad,18.691674,78.113512
301426,Bhiwadi,RJ,Bhiwadi,28.203656,76.827373
276001,Azamgarh,UP,Azamgarh,26.066273,83.181867
413401,Barshi,MH,Barshi,18.234428,75.694248
783127,Fekamari,AS,Fekamari,25.722335,89.894643
321612,Mahwa,RJ,Mahwa,26.996221,76.957566
821105,Mohania,BR,Mohania,25.191876,83.512487
722136,Bankura,WB,Bankura,23.161108,86.882215
758086,Kendujhar,OR,Kendujhar,21.636669,85.610067
380025,Ahmedabad,GJ,Ahmedabad,23.050624,72.627741
326035,Khanpur,RJ,Khanpur,24.729564,76.394848
415408,Shirala,MH,Shirala,16.986049,74.12442
691559,Pangodu,KL,Pangodu,8.811926,76.95383
762001,Phulbani,OR,Phulbani,20.475661,84.233756
735102,Jalpaiguri,WB,Jalpaiguri,26.514724,88.708799
394221,Surat,GJ,Surat,21.134905,72.838174
454660,Badnagar,MP,Badnagar,23.020449,75.231988
603127,Tirukalukundram,TN,Tirukalukundram,12.565242,80.12455
505174,Peddapalli,TS,Peddapalli,18.596671,79.378046
743291,Basirhat,WB,Basirhat,22.652746,88.812183
175033,Jahu,HP,Jahu,31.560722,76.751992
783348,Bilasipara,AS,Bilasipara,26.230557,90.236165
641662,Palladam,TN,Palladam,11.008019,77.251325
851103,Manjhaul,BR,Manjhaul,25.556688,86.128574
637003,Namakkal,TN,Namakkal,11.247464,78.126432
636121,Attur,TN,Attur,11.591282,78.665592
226021,Lucknow,UP,Lucknow,26.909925,80.944392
416217,Kolhapur,MH,Kolhapur,16.699818,74.229843
212645,Fatehpur,UP,Fatehpur,25.871185,80.915578
713515,Manteswar,WB,Manteswar,23.358844,88.235498
523121,Kanigiri,AP,Kanigiri,15.410173,79.49885
784110,Thelamara,AS,Thelamara,26.694586,92.569537
144521,Nawanshahr,PB,Nawanshahr,31.063117,76.302089
506313,Rayaparthi,TS,Rayaparthi,17.704065,79.607691
148001,Sangrur,PB,Sangrur,30.237535,75.838314
629301,Nagercoil,TN,Nagercoil,8.251173,77.501687
451115,Sanawad,MP,Sanawad,22.255191,76.037026
422403,Igatpuri,MH,Igatpuri,19.825999,73.676787
192212,Anantnag,JK,Anantnag,33.539428,75.247826
682305,Cochin,KL,Cochin,9.942482,76.37509
134007,Ambala,HR,Ambala,30.386976,76.794973
403524,Goa,GA,Goa,15.685957,73.70872
785703,Dergaon,AS,Dergaon,26.711247,93.971512
641305,Mettupalayam,TN,Mettupalayam,11.306209,76.932605
600056,Chennai,TN,Chennai,13.048191,80.101994
682315,Kanjiramattom,KL,Kanjiramattom,9.85369,76.401697
452012,Indore,MP,Indore,22.664402,75.848663
416511,Sawantwadi,MH,Sawantwadi,15.816444,73.864155
586101,Bijapur,KA,Bijapur,16.832191,75.714468
695042,Thiruvananthapuram,KL,Thiruvananthapuram,8.417486,77.019551
503245,Navipet,TS,Navipet,18.772106,78.015046
229304,Gauriganj,UP,Gauriganj,26.269142,81.523652
384290,Unjha,GJ,Unjha,24.00555,72.302634
533296,Rajahmundry,AP,Rajahmundry,17.046028,81.849938
524415,Vidyanagar,AP,Vidyanagar,14.0321,80.029051
305622,Bijainagar,RJ,Bijainagar,26.05187,74.768417
636201,Salem,TN,Salem,11.614151,78.144362
495113,Ratanpur,CG,Ratanpur,22.286887,82.165892
402208,Alibag,MH,Alibag,18.704602,72.880128
682017,Cochin,KL,Cochin,9.988696,76.296049
324004,Kota,RJ,Kota,25.146564,75.888239
577131,Chikkamagalur,KA,Chikkamagalur,13.330622,75.769115
600082,Chennai,TN,Chennai,13.11614,80.230639
575152,Mangalore,KA,Mangalore,12.867547,74.837634
713305,Asansol,WB,Asansol,23.69872,86.952816
735218,Jalpaiguri,WB,Jalpaiguri,26.71166,88.714743
621207,Kulithalai,TN,Kulithalai,10.993662,78.217964
835207,Gumla,JH,Gumla,23.041849,84.542091
521212,Vijayawada,AP,Vijayawada,16.579639,80.684673
614721,Pattukkottai,TN,Pattukkottai,10.423092,79.317673
679305,Sankaramangalam,KL,Sankaramangalam,10.835756,76.113138
735217,Alipurduar,WB,Alipurduar,26.690353,89.444992
365545,Rajula,GJ,Rajula,20.976036,71.333923
743398,Fatepur,WB,Fatepur,22.285326,88.227433
321405,Bayana,RJ,Bayana,26.906011,77.372649
144402,Phagwara,PB,Phagwara,31.216416,75.751651
444706,Daryapur,MH,Daryapur,21.056356,77.179419
577226,Thirthahalli,KA,Thirthahalli,13.674381,75.251677
712245,Bally,WB,Bally,22.669978,88.337149
713428,Guskhara,WB,Guskhara,23.294978,87.643497
787056,Gogamukh,AS,Gogamukh,27.436686,94.294878
516380,Tadipatri,AP,Tadipatri,14.681727,78.391322
212306,Koraon,UP,Koraon,24.996668,82.072899
629166,Thuckalay,TN,Thuckalay,8.280463,77.298887
303702,Chomu,RJ,Chomu,27.164866,75.721237
743294,Joypul,WB,Joypul,22.775956,88.56964
144602,Kapurthala,PB,Kapurthala,31.327346,75.342505
713167,Guskhara,WB,Guskhara,23.476879,87.751047
583152,Bellary,KA,Bellary,15.138891,76.706245
517592,Puttur-AP,AP,Puttur-AP,13.318852,79.549818
272152,Bansi,UP,Bansi,27.074641,82.988154
577201,Shimoga,KA,Shimoga,13.934126,75.573167
415807,Lanja,MH,Lanja,16.973298,73.587397
686652,Pala,KL,Pala,9.783926,76.76315
416601,Kankavali,MH,Kankavali,16.372537,73.794174
361170,Khambhalia,GJ,Khambhalia,22.190548,69.959721
440004,Nagpur,MH,Nagpur,21.169091,79.087178
622303,Pudukkottai,TN,Pudukkottai,10.358417,78.8425
689532,Kozhenchery,KL,Kozhenchery,9.327486,76.673046
613401,Thanjavur,TN,Thanjavur,10.7301,79.01686
174013,Bilaspur-HP,HP,Bilaspur-HP,31.416343,76.830279
560065,Bangalore,KA,Bangalore,13.07891,77.581117
673591,Sultan Bathery,KL,Sultan Bathery,11.657899,76.159818
304802,Nainwa,RJ,Nainwa,25.872554,75.598655
769042,Rourkela,OR,Rourkela,22.26786,84.901763
515531,Kadiri,AP,Kadiri,14.069287,77.958618
734123,Darjeeling,WB,Darjeeling,26.991556,88.259835
172029,Kumarsain,HP,Kumarsain,31.31737,77.447037
612103,Kumbakonam,TN,Kumbakonam,10.987776,79.425938
416003,Kolhapur,MH,Kolhapur,16.711624,74.237821
271903,Colonejganj,UP,Colonejganj,27.252724,81.546605
766011,Kesinga,OR,Kesinga,20.103725,83.175629
695102,Attingal,KL,Attingal,8.721734,76.812909
224183,Jalalpur,UP,Jalalpur,26.292245,82.81004
604305,Tindivanam,TN,Tindivanam,12.315531,79.762451
391345,Vadodara,GJ,Vadodara,22.353603,73.139398
521340,Kaikaluru,AP,Kaikaluru,16.578168,81.271509
534343,Kovvur,AP,Kovvur,17.016959,81.73149
585325,yedrami,KA,yedrami,16.85467,76.533661
221402,Bhadohi,UP,Bhadohi,25.373164,82.643586
422608,Sangamner,MH,Sangamner,19.598468,74.190772
673516,Kuttiady,KL,Kuttiady,11.653756,75.755285
793110,Pynursla,ML,Pynursla,25.310029,91.899211
271901,Colonejganj,UP,Colonejganj,27.119117,81.541205
281104,Jalesar,UP,Jalesar,27.448629,78.169258
769009,Rourkela,OR,Rourkela,22.257795,84.8343
517505,Tirupati,AP,Tirupati,13.606291,79.349691
759025,Dhenkanal,OR,Dhenkanal,20.665303,85.525104
151505,Mansa,PB,Mansa,29.99704,75.399702
600105,Chennai,TN,Chennai,13.05815,80.276047
451448,Sendhwa,MP,Sendhwa,21.684815,75.095208
783373,Kokrajhar,AS,Kokrajhar,26.538009,90.435637
412402,Rajgurunagar,MH,Rajgurunagar,19.004082,73.746579
126112,Safidon,HR,Safidon,29.398861,76.655293
140901,Mohali,PB,Mohali,30.801287,76.742817
523211,Ongole,AP,Ongole,15.620376,80.021998
246761,Dhampur,UP,Dhampur,29.308128,78.509188
121705,Mau,UP,Mau,25.966292,83.644891
176090,Sujanpur,HP,Sujanpur,31.834969,76.503105
